"locdisplayid","agentinvoice_invid","agentinvoice_finidn","agentinvoice_productid","sales_type","totalcount","amount"
"007501","2946","0501",66,"119",0,"0.97008987100"
"007501","2946","0501",71,"119",0,"0.95835005400"
"007501","2946","0501",71,"119",0,"0.96024559600"
"007501","2946","0501",71,"119",0,"0.96224708900"
"007501","2946","0501",71,"119",0,"0.96798352400"
"007501","2946","0501",71,"119",0,"0.97008987100"
"007502","2946","0201",9,"119",0,"0.96532110100"
"007502","2946","0201",9,"119",0,"0.97184403700"
"007502","2946","0201",11,"119",0,"0.95903014400"
"007502","2946","0201",23,"119",0,"0.95835005400"
"007502","2946","0201",23,"119",0,"0.96024559600"
"007502","2946","0201",23,"119",0,"0.96224708900"
"007502","2946","0201",23,"119",0,"0.96798352400"
"007502","2946","0201",23,"119",0,"0.97008987100"
"007502","2946","0201",66,"119",0,"0.95835005400"
"007502","2946","0201",66,"119",0,"0.96024559600"
"007502","2946","0201",66,"119",0,"0.96224708900"
"007502","2946","0201",66,"119",0,"0.96798352400"
"007502","2946","0201",66,"119",0,"0.97008987100"
"007502","2946","0201",71,"119",0,"0.95835005400"
"007502","2946","0201",71,"119",0,"0.96024559600"
"007502","2946","0201",71,"119",0,"0.96224708900"
"007502","2946","0201",71,"119",0,"0.96798352400"
"007502","2946","0201",71,"119",0,"0.97008987100"
"007503","2946","0302",9,"119",0,"0.96532110100"
"007503","2946","0302",9,"119",0,"0.97184403700"
"007503","2946","0302",11,"119",0,"0.95903014400"
"007503","2946","0302",23,"119",0,"0.95835005400"
"007503","2946","0302",23,"119",0,"0.96024559600"
"007503","2946","0302",23,"119",0,"0.96224708900"
"007503","2946","0302",23,"119",0,"0.96798352400"
"007503","2946","0302",23,"119",0,"0.97008987100"
"007503","2946","0302",66,"119",0,"0.95835005400"
"007503","2946","0302",66,"119",0,"0.96024559600"
"007503","2946","0302",66,"119",0,"0.96224708900"
"007503","2946","0302",66,"119",0,"0.96798352400"
"007503","2946","0302",66,"119",0,"0.97008987100"
"007503","2946","0302",71,"119",0,"0.95835005400"
"007503","2946","0302",71,"119",0,"0.96024559600"
"007503","2946","0302",71,"119",0,"0.96224708900"
"007503","2946","0302",71,"119",0,"0.96798352400"
"007503","2946","0302",71,"119",0,"0.97008987100"
"007601","2946","1301",9,"119",0,"0.96532110100"
"007601","2946","1301",9,"119",0,"0.97184403700"
"007601","2946","1301",11,"119",0,"0.95903014400"
"007601","2946","1301",23,"119",0,"0.95835005400"
"007601","2946","1301",23,"119",0,"0.96024559600"
"007601","2946","1301",23,"119",0,"0.96224708900"
"007601","2946","1301",23,"119",0,"0.96798352400"
"007601","2946","1301",23,"119",0,"0.97008987100"
"007601","2946","1301",66,"119",0,"0.95835005400"
"007601","2946","1301",66,"119",0,"0.96024559600"
"007601","2946","1301",66,"119",0,"0.96224708900"
"007601","2946","1301",66,"119",0,"0.96798352400"
"007601","2946","1301",66,"119",0,"0.97008987100"
"007601","2946","1301",71,"119",0,"0.95835005400"
"007601","2946","1301",71,"119",0,"0.96024559600"
"007601","2946","1301",71,"119",0,"0.96224708900"
"007601","2946","1301",71,"119",0,"0.96798352400"
"007601","2946","1301",71,"119",0,"0.97008987100"
"007602","2946","0501",9,"119",0,"0.96532110100"
"007602","2946","0501",9,"119",0,"0.97184403700"
"007602","2946","0501",11,"119",0,"0.95903014400"
"007602","2946","0501",23,"119",0,"0.95835005400"
"007602","2946","0501",23,"119",0,"0.96024559600"
"007602","2946","0501",23,"119",0,"0.96224708900"
"007602","2946","0501",23,"119",0,"0.96798352400"
"007602","2946","0501",23,"119",0,"0.97008987100"
"007602","2946","0501",66,"119",0,"0.95835005400"
"007602","2946","0501",66,"119",0,"0.96024559600"
"007602","2946","0501",66,"119",0,"0.96224708900"
"007602","2946","0501",66,"119",0,"0.96798352400"
"007602","2946","0501",66,"119",0,"0.97008987100"
"007602","2946","0501",71,"119",0,"0.95835005400"
"007602","2946","0501",71,"119",0,"0.96024559600"
"007602","2946","0501",71,"119",0,"0.96224708900"
"007602","2946","0501",71,"119",0,"0.96798352400"
"007602","2946","0501",71,"119",0,"0.97008987100"
"007604","2946","0201",9,"119",0,"0.96532110100"
"007604","2946","0201",9,"119",0,"0.97184403700"
"007604","2946","0201",11,"119",0,"0.95903014400"
"007604","2946","0201",23,"119",0,"0.95835005400"
"007604","2946","0201",23,"119",0,"0.96024559600"
"007604","2946","0201",23,"119",0,"0.96224708900"
"007604","2946","0201",23,"119",0,"0.96798352400"
"007604","2946","0201",23,"119",0,"0.97008987100"
"007604","2946","0201",66,"119",0,"0.95835005400"
"007604","2946","0201",66,"119",0,"0.96024559600"
"007604","2946","0201",66,"119",0,"0.96224708900"
"007604","2946","0201",66,"119",0,"0.96798352400"
"007604","2946","0201",66,"119",0,"0.97008987100"
"007604","2946","0201",71,"119",0,"0.95835005400"
"007604","2946","0201",71,"119",0,"0.96024559600"
"007604","2946","0201",71,"119",0,"0.96224708900"
"007604","2946","0201",71,"119",0,"0.96798352400"
"007604","2946","0201",71,"119",0,"0.97008987100"
"007607","2946","0201",9,"119",0,"0.96532110100"
"007607","2946","0201",9,"119",0,"0.97184403700"
"007607","2946","0201",11,"119",0,"0.95903014400"
"007607","2946","0201",23,"119",0,"0.95835005400"
"007607","2946","0201",23,"119",0,"0.96024559600"
"007607","2946","0201",23,"119",0,"0.96224708900"
"007607","2946","0201",23,"119",0,"0.96798352400"
"007607","2946","0201",23,"119",0,"0.97008987100"
"007607","2946","0201",66,"119",0,"0.95835005400"
"007607","2946","0201",66,"119",0,"0.96024559600"
"007607","2946","0201",66,"119",0,"0.96224708900"
"007607","2946","0201",66,"119",0,"0.96798352400"
"007607","2946","0201",66,"119",0,"0.97008987100"
"007607","2946","0201",71,"119",0,"0.95835005400"
"007607","2946","0201",71,"119",0,"0.96024559600"
"007607","2946","0201",71,"119",0,"0.96224708900"
"007607","2946","0201",71,"119",0,"0.96798352400"
"007607","2946","0201",71,"119",0,"0.97008987100"
"007612","2946","0301",9,"119",0,"0.96532110100"
"007612","2946","0301",9,"119",0,"0.97184403700"
"007612","2946","0301",11,"119",0,"0.95903014400"
"007612","2946","0301",23,"119",0,"0.95835005400"
"007612","2946","0301",23,"119",0,"0.96024559600"
"007612","2946","0301",23,"119",0,"0.96224708900"
"007612","2946","0301",23,"119",0,"0.96798352400"
"007612","2946","0301",23,"119",0,"0.97008987100"
"007612","2946","0301",66,"119",0,"0.95835005400"
"007612","2946","0301",66,"119",0,"0.96024559600"
"007612","2946","0301",66,"119",0,"0.96224708900"
"007612","2946","0301",66,"119",0,"0.96798352400"
"007612","2946","0301",66,"119",0,"0.97008987100"
"007612","2946","0301",71,"119",0,"0.95835005400"
"007612","2946","0301",71,"119",0,"0.96024559600"
"007612","2946","0301",71,"119",0,"0.96224708900"
"007612","2946","0301",71,"119",0,"0.96798352400"
"007612","2946","0301",71,"119",0,"0.97008987100"
"007613","2946","0601",9,"119",0,"0.96532110100"
"007613","2946","0601",9,"119",0,"0.97184403700"
"007613","2946","0601",11,"119",0,"0.95903014400"
"007613","2946","0601",23,"119",0,"0.95835005400"
"007613","2946","0601",23,"119",0,"0.96024559600"
"007613","2946","0601",23,"119",0,"0.96224708900"
"007613","2946","0601",23,"119",0,"0.96798352400"
"007613","2946","0601",23,"119",0,"0.97008987100"
"007613","2946","0601",66,"119",0,"0.95835005400"
"007613","2946","0601",66,"119",0,"0.96024559600"
"007613","2946","0601",66,"119",0,"0.96224708900"
"007613","2946","0601",66,"119",0,"0.96798352400"
"007613","2946","0601",66,"119",0,"0.97008987100"
"007613","2946","0601",71,"119",0,"0.95835005400"
"007613","2946","0601",71,"119",0,"0.96024559600"
"007613","2946","0601",71,"119",0,"0.96224708900"
"007613","2946","0601",71,"119",0,"0.96798352400"
"007613","2946","0601",71,"119",0,"0.97008987100"
"007801","2946","1301",9,"119",0,"0.96532110100"
"007801","2946","1301",9,"119",0,"0.97184403700"
"007801","2946","1301",11,"119",0,"0.95903014400"
"007801","2946","1301",23,"119",0,"0.95835005400"
"007801","2946","1301",23,"119",0,"0.96024559600"
"007801","2946","1301",23,"119",0,"0.96224708900"
"007801","2946","1301",23,"119",0,"0.96798352400"
"007801","2946","1301",23,"119",0,"0.97008987100"
"007801","2946","1301",66,"119",0,"0.95835005400"
"007801","2946","1301",66,"119",0,"0.96024559600"
"007801","2946","1301",66,"119",0,"0.96224708900"
"007801","2946","1301",66,"119",0,"0.96798352400"
"007801","2946","1301",66,"119",0,"0.97008987100"
"007801","2946","1301",71,"119",0,"0.95835005400"
"007801","2946","1301",71,"119",0,"0.96024559600"
"007801","2946","1301",71,"119",0,"0.96224708900"
"007801","2946","1301",71,"119",0,"0.96798352400"
"007801","2946","1301",71,"119",0,"0.97008987100"
"008001","2946","0501",9,"119",0,"0.96532110100"
"008001","2946","0501",9,"119",0,"0.97184403700"
"008001","2946","0501",11,"119",0,"0.95903014400"
"008001","2946","0501",23,"119",0,"0.95835005400"
"008001","2946","0501",23,"119",0,"0.96024559600"
"008001","2946","0501",23,"119",0,"0.96224708900"
"008001","2946","0501",23,"119",0,"0.96798352400"
"008001","2946","0501",23,"119",0,"0.97008987100"
"008001","2946","0501",66,"119",0,"0.95835005400"
"008001","2946","0501",66,"119",0,"0.96024559600"
"008001","2946","0501",66,"119",0,"0.96224708900"
"008001","2946","0501",66,"119",0,"0.96798352400"
"008001","2946","0501",66,"119",0,"0.97008987100"
"008001","2946","0501",71,"119",0,"0.95835005400"
"008001","2946","0501",71,"119",0,"0.96024559600"
"008001","2946","0501",71,"119",0,"0.96224708900"
"008001","2946","0501",71,"119",0,"0.96798352400"
"008001","2946","0501",71,"119",0,"0.97008987100"
"008201","2946","0401",9,"119",0,"0.96532110100"
"008201","2946","0401",9,"119",0,"0.97184403700"
"008201","2946","0401",11,"119",0,"0.95903014400"
"008201","2946","0401",23,"119",0,"0.95835005400"
"008201","2946","0401",23,"119",0,"0.96024559600"
"008201","2946","0401",23,"119",0,"0.96224708900"
"008201","2946","0401",23,"119",0,"0.96798352400"
"008201","2946","0401",23,"119",0,"0.97008987100"
"008201","2946","0401",66,"119",0,"0.95835005400"
"008201","2946","0401",66,"119",0,"0.96024559600"
"008201","2946","0401",66,"119",0,"0.96224708900"
"008201","2946","0401",66,"119",0,"0.96798352400"
"008201","2946","0401",66,"119",0,"0.97008987100"
"008201","2946","0401",71,"119",0,"0.95835005400"
"008201","2946","0401",71,"119",0,"0.96024559600"
"008201","2946","0401",71,"119",0,"0.96224708900"
"008201","2946","0401",71,"119",0,"0.96798352400"
"008201","2946","0401",71,"119",0,"0.97008987100"
"008202","2946","0201",9,"119",0,"0.96532110100"
"008202","2946","0201",9,"119",0,"0.97184403700"
"008202","2946","0201",11,"119",0,"0.95903014400"
"008202","2946","0201",23,"119",0,"0.95835005400"
"008202","2946","0201",23,"119",0,"0.96024559600"
"008202","2946","0201",23,"119",0,"0.96224708900"
"008202","2946","0201",23,"119",0,"0.96798352400"
"008202","2946","0201",23,"119",0,"0.97008987100"
"008202","2946","0201",66,"119",0,"0.95835005400"
"008202","2946","0201",66,"119",0,"0.96024559600"
"008202","2946","0201",66,"119",0,"0.96224708900"
"008202","2946","0201",66,"119",0,"0.96798352400"
"008202","2946","0201",66,"119",0,"0.97008987100"
"008202","2946","0201",71,"119",0,"0.95835005400"
"008202","2946","0201",71,"119",0,"0.96024559600"
"008202","2946","0201",71,"119",0,"0.96224708900"
"008202","2946","0201",71,"119",0,"0.96798352400"
"008202","2946","0201",71,"119",0,"0.97008987100"
"008204","2946","0302",9,"119",0,"0.96532110100"
"008204","2946","0302",9,"119",0,"0.97184403700"
"008204","2946","0302",11,"119",0,"0.95903014400"
"008204","2946","0302",23,"119",0,"0.95835005400"
"008204","2946","0302",23,"119",0,"0.96024559600"
"008204","2946","0302",23,"119",0,"0.96224708900"
"008204","2946","0302",23,"119",0,"0.96798352400"
"008204","2946","0302",23,"119",0,"0.97008987100"
"008204","2946","0302",66,"119",0,"0.95835005400"
"008204","2946","0302",66,"119",0,"0.96024559600"
"008204","2946","0302",66,"119",0,"0.96224708900"
"008204","2946","0302",66,"119",0,"0.96798352400"
"008204","2946","0302",66,"119",0,"0.97008987100"
"008204","2946","0302",71,"119",0,"0.95835005400"
"008204","2946","0302",71,"119",0,"0.96024559600"
"008204","2946","0302",71,"119",0,"0.96224708900"
"008204","2946","0302",71,"119",0,"0.96798352400"
"008204","2946","0302",71,"119",0,"0.97008987100"
"008205","2946","0501",9,"119",0,"0.96532110100"
"008205","2946","0501",9,"119",0,"0.97184403700"
"008205","2946","0501",11,"119",0,"0.95903014400"
"008205","2946","0501",23,"119",0,"0.95835005400"
"008205","2946","0501",23,"119",0,"0.96024559600"
"008205","2946","0501",23,"119",0,"0.96224708900"
"008205","2946","0501",23,"119",0,"0.96798352400"
"008205","2946","0501",23,"119",0,"0.97008987100"
"008205","2946","0501",66,"119",0,"0.95835005400"
"008205","2946","0501",66,"119",0,"0.96024559600"
"008205","2946","0501",66,"119",0,"0.96224708900"
"008205","2946","0501",66,"119",0,"0.96798352400"
"008205","2946","0501",66,"119",0,"0.97008987100"
"008205","2946","0501",71,"119",0,"0.95835005400"
"008205","2946","0501",71,"119",0,"0.96024559600"
"008205","2946","0501",71,"119",0,"0.96224708900"
"008205","2946","0501",71,"119",0,"0.96798352400"
"008205","2946","0501",71,"119",0,"0.97008987100"
"008206","2946","0501",9,"119",0,"0.96532110100"
"008206","2946","0501",9,"119",0,"0.97184403700"
"008206","2946","0501",11,"119",0,"0.95903014400"
"008206","2946","0501",23,"119",0,"0.95835005400"
"008206","2946","0501",23,"119",0,"0.96024559600"
"008206","2946","0501",23,"119",0,"0.96224708900"
"008206","2946","0501",23,"119",0,"0.96798352400"
"008206","2946","0501",23,"119",0,"0.97008987100"
"008206","2946","0501",66,"119",0,"0.95835005400"
"008206","2946","0501",66,"119",0,"0.96024559600"
"008206","2946","0501",66,"119",0,"0.96224708900"
"008206","2946","0501",66,"119",0,"0.96798352400"
"008206","2946","0501",66,"119",0,"0.97008987100"
"008206","2946","0501",71,"119",0,"0.95835005400"
"008206","2946","0501",71,"119",0,"0.96024559600"
"008206","2946","0501",71,"119",0,"0.96224708900"
"008206","2946","0501",71,"119",0,"0.96798352400"
"008206","2946","0501",71,"119",0,"0.97008987100"
"008207","2946","0201",9,"119",0,"0.96532110100"
"008207","2946","0201",9,"119",0,"0.97184403700"
"008207","2946","0201",11,"119",0,"0.95903014400"
"008207","2946","0201",23,"119",0,"0.95835005400"
"008207","2946","0201",23,"119",0,"0.96024559600"
"008207","2946","0201",23,"119",0,"0.96224708900"
"008207","2946","0201",23,"119",0,"0.96798352400"
"008207","2946","0201",23,"119",0,"0.97008987100"
"008207","2946","0201",66,"119",0,"0.95835005400"
"008207","2946","0201",66,"119",0,"0.96024559600"
"008207","2946","0201",66,"119",0,"0.96224708900"
"008207","2946","0201",66,"119",0,"0.96798352400"
"008207","2946","0201",66,"119",0,"0.97008987100"
"008207","2946","0201",71,"119",0,"0.95835005400"
"008207","2946","0201",71,"119",0,"0.96024559600"
"008207","2946","0201",71,"119",0,"0.96224708900"
"008207","2946","0201",71,"119",0,"0.96798352400"
"008207","2946","0201",71,"119",0,"0.97008987100"
"008888","2946","0102",9,"119",0,"0.96532110100"
"008888","2946","0102",9,"119",0,"0.97184403700"
"008888","2946","0102",11,"119",0,"0.95903014400"
"008888","2946","0102",23,"119",0,"0.95835005400"
"008888","2946","0102",23,"119",0,"0.96024559600"
"008888","2946","0102",23,"119",0,"0.96224708900"
"008888","2946","0102",23,"119",0,"0.96798352400"
"008888","2946","0102",23,"119",0,"0.97008987100"
"008888","2946","0102",66,"119",0,"0.95835005400"
"008888","2946","0102",66,"119",0,"0.96024559600"
"008888","2946","0102",66,"119",0,"0.96224708900"
"008888","2946","0102",66,"119",0,"0.96798352400"
"008888","2946","0102",66,"119",0,"0.97008987100"
"008888","2946","0102",71,"119",0,"0.95835005400"
"008888","2946","0102",71,"119",0,"0.96024559600"
"008888","2946","0102",71,"119",0,"0.96224708900"
"008888","2946","0102",71,"119",0,"0.96798352400"
"008888","2946","0102",71,"119",0,"0.97008987100"
"009001","2946","0106",9,"119",0,"0.96532110100"
"009001","2946","0106",9,"119",0,"0.97184403700"
"009001","2946","0106",11,"119",0,"0.95903014400"
"009001","2946","0106",23,"119",0,"0.95835005400"
"009001","2946","0106",23,"119",0,"0.96024559600"
"009001","2946","0106",23,"119",0,"0.96224708900"
"009001","2946","0106",23,"119",0,"0.96798352400"
"009001","2946","0106",23,"119",0,"0.97008987100"
"009001","2946","0106",66,"119",0,"0.95835005400"
"009001","2946","0106",66,"119",0,"0.96024559600"
"009001","2946","0106",66,"119",0,"0.96224708900"
"009001","2946","0106",66,"119",0,"0.96798352400"
"009001","2946","0106",66,"119",0,"0.97008987100"
"009001","2946","0106",71,"119",0,"0.95835005400"
"009001","2946","0106",71,"119",0,"0.96024559600"
"009001","2946","0106",71,"119",0,"0.96224708900"
"009001","2946","0106",71,"119",0,"0.96798352400"
"009001","2946","0106",71,"119",0,"0.97008987100"
"009701","2946","0106",9,"119",0,"0.96532110100"
"009701","2946","0106",9,"119",0,"0.97184403700"
"009701","2946","0106",11,"119",0,"0.95903014400"
"009701","2946","0106",23,"119",0,"0.95835005400"
"009701","2946","0106",23,"119",0,"0.96024559600"
"009701","2946","0106",23,"119",0,"0.96224708900"
"009701","2946","0106",23,"119",0,"0.96798352400"
"009701","2946","0106",23,"119",0,"0.97008987100"
"009701","2946","0106",66,"119",0,"0.95835005400"
"009701","2946","0106",66,"119",0,"0.96024559600"
"009701","2946","0106",66,"119",0,"0.96224708900"
"009701","2946","0106",66,"119",0,"0.96798352400"
"009701","2946","0106",66,"119",0,"0.97008987100"
"009701","2946","0106",71,"119",0,"0.95835005400"
"009701","2946","0106",71,"119",0,"0.96024559600"
"009701","2946","0106",71,"119",0,"0.96224708900"
"009701","2946","0106",71,"119",0,"0.96798352400"
"009701","2946","0106",71,"119",0,"0.97008987100"
"009901","2946","0106",9,"119",0,"0.96532110100"
"009901","2946","0106",9,"119",0,"0.97184403700"
"009901","2946","0106",11,"119",0,"0.95903014400"
"009901","2946","0106",23,"119",0,"0.95835005400"
"009901","2946","0106",23,"119",0,"0.96024559600"
"009901","2946","0106",23,"119",0,"0.96224708900"
"009901","2946","0106",23,"119",0,"0.96798352400"
"009901","2946","0106",23,"119",0,"0.97008987100"
"009901","2946","0106",66,"119",0,"0.95835005400"
"009901","2946","0106",66,"119",0,"0.96024559600"
"009901","2946","0106",66,"119",0,"0.96224708900"
"009901","2946","0106",66,"119",0,"0.96798352400"
"009901","2946","0106",66,"119",0,"0.97008987100"
"009901","2946","0106",71,"119",0,"0.95835005400"
"009901","2946","0106",71,"119",0,"0.96024559600"
"009901","2946","0106",71,"119",0,"0.96224708900"
"009901","2946","0106",71,"119",0,"0.96798352400"
"009901","2946","0106",71,"119",0,"0.97008987100"
"030199","2946","0301",9,"119",0,"0.96532110100"
"030199","2946","0301",9,"119",0,"0.97184403700"
"030199","2946","0301",11,"119",0,"0.95903014400"
"030199","2946","0301",23,"119",0,"0.95835005400"
"030199","2946","0301",23,"119",0,"0.96024559600"
"030199","2946","0301",23,"119",0,"0.96224708900"
"030199","2946","0301",23,"119",0,"0.96798352400"
"030199","2946","0301",23,"119",0,"0.97008987100"
"030199","2946","0301",66,"119",0,"0.95835005400"
"030199","2946","0301",66,"119",0,"0.96024559600"
"030199","2946","0301",66,"119",0,"0.96224708900"
"030199","2946","0301",66,"119",0,"0.96798352400"
"030199","2946","0301",66,"119",0,"0.97008987100"
"030199","2946","0301",71,"119",0,"0.95835005400"
"030199","2946","0301",71,"119",0,"0.96024559600"
"030199","2946","0301",71,"119",0,"0.96224708900"
"030199","2946","0301",71,"119",0,"0.96798352400"
"030199","2946","0301",71,"119",0,"0.97008987100"
"151189","2946","0101",9,"119",0,"0.96532110100"
"151189","2946","0101",9,"119",0,"0.97184403700"
"151189","2946","0101",11,"119",0,"0.95903014400"
"151189","2946","0101",23,"119",0,"0.95835005400"
"151189","2946","0101",23,"119",0,"0.96024559600"
"151189","2946","0101",23,"119",0,"0.96224708900"
"151189","2946","0101",23,"119",0,"0.96798352400"
"151189","2946","0101",23,"119",0,"0.97008987100"
"151189","2946","0101",66,"119",0,"0.95835005400"
"151189","2946","0101",66,"119",0,"0.96024559600"
"151189","2946","0101",66,"119",0,"0.96224708900"
"151189","2946","0101",66,"119",0,"0.96798352400"
"151189","2946","0101",66,"119",0,"0.97008987100"
"151189","2946","0101",71,"119",0,"0.95835005400"
"151189","2946","0101",71,"119",0,"0.96024559600"
"151189","2946","0101",71,"119",0,"0.96224708900"
"151189","2946","0101",71,"119",0,"0.96798352400"
"151189","2946","0101",71,"119",0,"0.97008987100"
"154101","2946","0101",9,"119",0,"0.96532110100"
"154101","2946","0101",9,"119",0,"0.97184403700"
"154101","2946","0101",11,"119",0,"0.95903014400"
"154101","2946","0101",23,"119",0,"0.95835005400"
"154101","2946","0101",23,"119",0,"0.96024559600"
"154101","2946","0101",23,"119",0,"0.96224708900"
"154101","2946","0101",23,"119",0,"0.96798352400"
"154101","2946","0101",23,"119",0,"0.97008987100"
"154101","2946","0101",66,"119",0,"0.95835005400"
"154101","2946","0101",66,"119",0,"0.96024559600"
"154101","2946","0101",66,"119",0,"0.96224708900"
"154101","2946","0101",66,"119",0,"0.96798352400"
"154101","2946","0101",66,"119",0,"0.97008987100"
"154101","2946","0101",71,"119",0,"0.95835005400"
"154101","2946","0101",71,"119",0,"0.96024559600"
"154101","2946","0101",71,"119",0,"0.96224708900"
"154101","2946","0101",71,"119",0,"0.96798352400"
"154101","2946","0101",71,"119",0,"0.97008987100"
"154197","2946","0101",9,"119",0,"0.96532110100"
"154197","2946","0101",9,"119",0,"0.97184403700"
"154197","2946","0101",11,"119",0,"0.95903014400"
"154197","2946","0101",23,"119",0,"0.95835005400"
"154197","2946","0101",23,"119",0,"0.96024559600"
"154197","2946","0101",23,"119",0,"0.96224708900"
"154197","2946","0101",23,"119",0,"0.96798352400"
"154197","2946","0101",23,"119",0,"0.97008987100"
"154197","2946","0101",66,"119",0,"0.95835005400"
"154197","2946","0101",66,"119",0,"0.96024559600"
"154197","2946","0101",66,"119",0,"0.96224708900"
"154197","2946","0101",66,"119",0,"0.96798352400"
"154197","2946","0101",66,"119",0,"0.97008987100"
"154197","2946","0101",71,"119",0,"0.95835005400"
"154197","2946","0101",71,"119",0,"0.96024559600"
"154197","2946","0101",71,"119",0,"0.96224708900"
"154197","2946","0101",71,"119",0,"0.96798352400"
"154197","2946","0101",71,"119",0,"0.97008987100"
"154301","2946","0101",9,"119",0,"0.96532110100"
"154301","2946","0101",9,"119",0,"0.97184403700"
"154301","2946","0101",11,"119",0,"0.95903014400"
"154301","2946","0101",23,"119",0,"0.95835005400"
"154301","2946","0101",23,"119",0,"0.96024559600"
"154301","2946","0101",23,"119",0,"0.96224708900"
"154301","2946","0101",23,"119",0,"0.96798352400"
"154301","2946","0101",23,"119",0,"0.97008987100"
"154301","2946","0101",66,"119",0,"0.95835005400"
"154301","2946","0101",66,"119",0,"0.96024559600"
"154301","2946","0101",66,"119",0,"0.96224708900"
"154301","2946","0101",66,"119",0,"0.96798352400"
"154301","2946","0101",66,"119",0,"0.97008987100"
"154301","2946","0101",71,"119",0,"0.95835005400"
"154301","2946","0101",71,"119",0,"0.96024559600"
"154301","2946","0101",71,"119",0,"0.96224708900"
"154301","2946","0101",71,"119",0,"0.96798352400"
"154301","2946","0101",71,"119",0,"0.97008987100"
"154501","2946","0101",9,"119",0,"0.96532110100"
"154501","2946","0101",9,"119",0,"0.97184403700"
"154501","2946","0101",11,"119",0,"0.95903014400"
"154501","2946","0101",23,"119",0,"0.95835005400"
"154501","2946","0101",23,"119",0,"0.96024559600"
"154501","2946","0101",23,"119",0,"0.96224708900"
"154501","2946","0101",23,"119",0,"0.96798352400"
"154501","2946","0101",23,"119",0,"0.97008987100"
"154501","2946","0101",66,"119",0,"0.95835005400"
"154501","2946","0101",66,"119",0,"0.96024559600"
"154501","2946","0101",66,"119",0,"0.96224708900"
"154501","2946","0101",66,"119",0,"0.96798352400"
"154501","2946","0101",66,"119",0,"0.97008987100"
"154501","2946","0101",71,"119",0,"0.95835005400"
"154501","2946","0101",71,"119",0,"0.96024559600"
"154501","2946","0101",71,"119",0,"0.96224708900"
"154501","2946","0101",71,"119",0,"0.96798352400"
"154501","2946","0101",71,"119",0,"0.97008987100"
"154601","2946","0101",9,"119",0,"0.96532110100"
"154601","2946","0101",9,"119",0,"0.97184403700"
"154601","2946","0101",11,"119",0,"0.95903014400"
"154601","2946","0101",23,"119",0,"0.95835005400"
"154601","2946","0101",23,"119",0,"0.96024559600"
"154601","2946","0101",23,"119",0,"0.96224708900"
"154601","2946","0101",23,"119",0,"0.96798352400"
"154601","2946","0101",23,"119",0,"0.97008987100"
"154601","2946","0101",66,"119",0,"0.95835005400"
"154601","2946","0101",66,"119",0,"0.96024559600"
"154601","2946","0101",66,"119",0,"0.96224708900"
"154601","2946","0101",66,"119",0,"0.96798352400"
"154601","2946","0101",66,"119",0,"0.97008987100"
"154601","2946","0101",71,"119",0,"0.95835005400"
"154601","2946","0101",71,"119",0,"0.96024559600"
"154601","2946","0101",71,"119",0,"0.96224708900"
"154601","2946","0101",71,"119",0,"0.96798352400"
"154601","2946","0101",71,"119",0,"0.97008987100"
"154602","2946","0101",9,"119",0,"0.96532110100"
"154602","2946","0101",9,"119",0,"0.97184403700"
"154602","2946","0101",11,"119",0,"0.95903014400"
"154602","2946","0101",23,"119",0,"0.95835005400"
"154602","2946","0101",23,"119",0,"0.96024559600"
"154602","2946","0101",23,"119",0,"0.96224708900"
"154602","2946","0101",23,"119",0,"0.96798352400"
"154602","2946","0101",23,"119",0,"0.97008987100"
"154602","2946","0101",66,"119",0,"0.95835005400"
"154602","2946","0101",66,"119",0,"0.96024559600"
"154602","2946","0101",66,"119",0,"0.96224708900"
"154602","2946","0101",66,"119",0,"0.96798352400"
"154602","2946","0101",66,"119",0,"0.97008987100"
"154602","2946","0101",71,"119",0,"0.95835005400"
"154602","2946","0101",71,"119",0,"0.96024559600"
"154602","2946","0101",71,"119",0,"0.96224708900"
"154602","2946","0101",71,"119",0,"0.96798352400"
"154602","2946","0101",71,"119",0,"0.97008987100"
"154603","2946","0101",9,"119",0,"0.96532110100"
"154603","2946","0101",9,"119",0,"0.97184403700"
"154603","2946","0101",11,"119",0,"0.95903014400"
"154603","2946","0101",23,"119",0,"0.95835005400"
"154603","2946","0101",23,"119",0,"0.96024559600"
"154603","2946","0101",23,"119",0,"0.96224708900"
"154603","2946","0101",23,"119",0,"0.96798352400"
"154603","2946","0101",23,"119",0,"0.97008987100"
"154603","2946","0101",66,"119",0,"0.95835005400"
"154603","2946","0101",66,"119",0,"0.96024559600"
"154603","2946","0101",66,"119",0,"0.96224708900"
"154603","2946","0101",66,"119",0,"0.96798352400"
"154603","2946","0101",66,"119",0,"0.97008987100"
"154603","2946","0101",71,"119",0,"0.95835005400"
"154603","2946","0101",71,"119",0,"0.96024559600"
"154603","2946","0101",71,"119",0,"0.96224708900"
"154603","2946","0101",71,"119",0,"0.96798352400"
"154603","2946","0101",71,"119",0,"0.97008987100"
"155101","2946","0101",9,"119",0,"0.96532110100"
"155101","2946","0101",9,"119",0,"0.97184403700"
"155101","2946","0101",11,"119",0,"0.95903014400"
"155101","2946","0101",23,"119",0,"0.95835005400"
"155101","2946","0101",23,"119",0,"0.96024559600"
"155101","2946","0101",23,"119",0,"0.96224708900"
"155101","2946","0101",23,"119",0,"0.96798352400"
"155101","2946","0101",23,"119",0,"0.97008987100"
