TERDISPLAYID,TRANSACTIONDATE,PRODID,LOCDISPLAYID,SALES_TYPE,TOTALCOUNT,AMOUNT,SUB_PROD
004101001,2025-06-25,4,004101,4,0,0.0,SINGAPORE SWEEP
004101001,2025-06-25,5,004101,4,0,0.0,SPORTS
004101002,2025-06-25,1,004101,4,0,0.0,HORSE RACING
004101002,2025-06-25,2,004101,4,0,0.0,4D Lottery
004101002,2025-06-25,3,004101,4,0,0.0,TOTO
004101002,2025-06-25,3,004101,4,0,0.0,TOTO MATCH
004101002,2025-06-25,4,004101,4,0,0.0,SINGAPORE SWEEP
004101002,2025-06-25,5,004101,4,0,0.0,SPORTS
004202001,2025-06-25,1,004202,4,0,0.0,HORSE RACING
004202001,2025-06-25,2,004202,4,0,0.0,4D Lottery
004202001,2025-06-25,3,004202,4,0,0.0,TOTO
004202001,2025-06-25,3,004202,4,0,0.0,TOTO MATCH
004202001,2025-06-25,4,004202,4,0,0.0,SINGAPORE SWEEP
004202001,2025-06-25,5,004202,4,0,0.0,SPORTS
004202002,2025-06-25,1,004202,4,0,0.0,HORSE RACING
004202002,2025-06-25,2,004202,4,0,0.0,4D Lottery
004202002,2025-06-25,3,004202,4,0,0.0,TOTO
004202002,2025-06-25,3,004202,4,0,0.0,TOTO MATCH
004202002,2025-06-25,4,004202,4,0,0.0,SINGAPORE SWEEP
004202002,2025-06-25,5,004202,4,0,0.0,SPORTS
004303001,2025-06-25,1,004303,4,0,0.0,HORSE RACING
004303001,2025-06-25,2,004303,4,0,0.0,4D Lottery
004303001,2025-06-25,3,004303,4,0,0.0,TOTO
